,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,V1_Vehicle,V2_Driver_,Pedalcycli,Pedestrian,Motorcycli,V1_Type
1395,2.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.06,2.0,2.0,1.0,4.0,,,,,,
1396,0.0,5.0,0.0,0.0,0.0399999999999999,0.78485734266439,8.10857022221454,0.0,1.0,1.04,1.87700689061154,0.0,0.0,0.0,,,,,,
1397,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,1.03,2.11445334160222,0.0,0.0,7.0,,,,,,
1398,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.03,2.12804196594084,0.0,0.0,4.0,,,,,,
1399,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,1.14,2.00813788951045,0.0,0.0,0.0,,,,,,
1400,1.0,3.0,0.0,0.0,0.0,1.0,12.0,5.0,2.0,1.13,2.0,1.0,1.0,4.0,,,,,,
1401,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.09,2.0,2.0,1.0,0.0,,,,,,
1402,0.0,3.0,1.0,6.51071841687724,0.0,0.0,3.0,1.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
1403,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.06,2.18120393566444,0.0,0.0,4.0,,,,,,
1404,2.0,1.0,4.0,0.0,0.0,2.0,3.0,4.0,2.0,1.115,2.0,1.0,1.0,0.0,,,,,,
1405,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.03,0.0,1.0,1.0,4.0,,,,,,
1406,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.04,2.15070452310987,0.0,0.0,0.0,,,,,,
1407,3.0,14.0,0.0,24.0,0.0,2.0,3.0,0.0,2.0,1.32666666666667,2.0,1.0,1.0,0.0,,,,,,
1408,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,2.0,1.03,2.10050342500109,0.0,0.0,4.0,,,,,,
1409,2.0,1.0,3.0,0.0,0.0,2.0,3.0,3.0,2.0,1.09,2.0,1.0,1.0,0.0,,,,,,
1410,2.0,3.0,0.0,23.0,0.0,0.0,13.0,0.0,2.0,1.16,2.0,2.0,1.0,0.0,,,,,,
1411,0.0,3.0,2.0,5.97491196317525,0.0,0.0,12.0,2.0,2.0,1.02,2.0,1.0,1.0,4.0,,,,,,
1412,3.0,3.0,1.0,24.0,0.0,3.0,12.0,1.0,2.0,1.09,2.0,3.0,1.0,4.0,,,,,,
1413,3.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,1.11,2.0,1.0,1.0,4.0,,,,,,
1414,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0575,0.0,2.0,1.0,0.0,,,,,,
1415,0.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.04,2.07444568453061,0.0,0.0,0.0,,,,,,
1416,0.0,3.0,2.0,17.0,0.0766666666666666,0.530527777777778,7.77366666666667,0.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,
1417,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.105,2.0,2.0,1.0,0.0,,,,,,
1418,0.0,6.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,1.06,2.0,2.0,1.0,0.0,,,,,,
1419,1.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.055,1.96707513056077,0.0,0.0,0.0,,,,,,
1420,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.15666666666667,2.20566147080257,0.0,0.0,4.0,,,,,,
1421,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.05,2.11944887126491,0.0,0.0,4.0,,,,,,
1422,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,4.0,1.075,2.03773720120667,0.0,0.0,4.0,,,,,,
1423,1.0,3.0,3.0,5.49492600373483,0.0,1.0,3.0,3.0,2.0,1.1175,2.0,1.0,1.0,4.0,,,,,,
1424,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.13,2.10932272235349,0.0,0.0,4.0,,,,,,
1425,1.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,3.0,1.045,2.0,1.0,1.0,4.0,,,,,,
1426,1.0,12.0,0.0,0.0,0.0706666666666666,1.57898836208331,5.18262312113174,0.0,1.0,1.06,2.0,1.0,1.0,0.0,,,,,,
1427,1.95475,3.0,3.0,2.59208561695118,0.0,2.0,3.0,3.0,2.0,1.06,0.0,1.0,1.0,8.0,,,,,,
1428,0.0,3.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,1.01,2.07082260910669,0.0,0.0,4.0,,,,,,
1429,1.0,3.0,2.0,0.0,0.0,1.0,12.0,2.0,2.0,1.02,0.0,2.0,1.0,4.0,,,,,,
1430,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.115,2.0,2.0,1.0,0.0,,,,,,
1431,2.0,6.0,1.0,8.0,0.0704878048780488,1.98496499426485,9.0,1.0,2.0,1.09,1.92793172690763,0.0,0.0,0.0,,,,,,
1432,2.0,16.0,0.0,0.0,0.170666666666667,1.81884225715805,6.99869642857143,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1433,2.0,3.0,4.0,0.0,0.0,2.0,12.0,4.0,3.0,1.035,2.09271498297405,0.0,0.0,4.0,,,,,,
1434,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1.155,2.0,6.0,1.0,4.0,,,,,,
1435,3.0,6.0,2.0,0.0,0.0,3.0,3.0,2.0,3.0,1.06666666666667,2.09480855920383,0.0,0.0,0.0,,,,,,
1436,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,3.0,1.105,2.08807756451199,0.0,0.0,4.0,,,,,,
1437,1.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,2.0,1.01,2.09544687162292,0.0,0.0,7.0,,,,,,
1438,2.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.06,2.04242596935585,0.0,0.0,2.0,,,,,,
1439,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.06,2.19939780922277,0.0,0.0,4.0,,,,,,
1440,2.0,1.0,0.0,0.0,0.0001069518716576,1.99735295365929,15.0,0.0,2.0,1.1,2.01867502986858,0.0,0.0,7.0,,,,,,
1441,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,3.0,1.065,2.0,4.0,1.0,4.0,,,,,,
1442,3.0,3.0,0.0,0.0,0.03,2.07322732919255,6.82259415584416,0.0,1.0,1.0,0.0,1.0,1.0,7.0,,,,,,
1443,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.06,2.17975764319185,0.0,0.0,4.0,,,,,,
1444,3.0,6.0,1.0,8.0,0.0404878048780487,2.4106125637976,8.37979515938607,0.0,1.0,1.02,2.09405594405594,0.0,0.0,3.0,,,,,,
1445,3.0,3.0,3.0,0.0,0.04,2.56874637681159,8.48349350649351,0.0,1.0,1.05166666666667,2.0,1.0,1.0,4.0,,,,,,
1446,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.1125,1.0,2.0,1.0,0.0,,,,,,
1447,2.0,3.0,1.0,0.0,0.0006976744186045,1.93525576079121,7.06438658837738,0.0,1.0,1.0,2.17237726098191,0.0,0.0,3.0,,,,,,
1448,1.0,3.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,1.005,0.0,1.0,1.0,4.0,,,,,,
1449,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.01,2.1196,0.0,0.0,4.0,,,,,,
1450,1.0,15.0,0.0,0.0,-1.03146657881581e-16,1.05481031521504,8.15526705225106,0.0,1.0,1.0,1.94548024515804,0.0,0.0,3.0,,,,,,
1451,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.135,2.0,1.0,1.0,0.0,,,,,,
1452,2.0,16.0,4.0,4.95925076372523,0.0,2.0,15.0,4.0,2.0,1.14,2.04782861632749,0.0,0.0,7.0,,,,,,
1453,2.0,3.0,1.0,12.1704104321869,0.0,2.0,12.0,1.0,2.0,1.08,2.09278030933645,0.0,0.0,4.0,,,,,,
1454,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,4.0,1.0375,2.11533783432561,0.0,0.0,4.0,,,,,,
1455,2.0,3.0,4.0,0.0,0.0,2.0,12.0,4.0,2.0,1.22666666666667,2.05865938555826,0.0,0.0,0.0,,,,,,
1456,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,2.0411935483871,0.0,0.0,4.0,,,,,,
1457,2.0,3.0,4.0,0.0,0.0002424242424241,1.82890043290043,12.0,4.0,2.0,1.01,2.0670138274127,0.0,0.0,4.0,,,,,,
1458,0.0,14.0,0.0,24.0,0.0,3.0,3.0,0.0,2.0,1.26,1.0,3.0,1.0,0.0,,,,,,
1459,0.0,3.0,0.0,24.0,0.0,0.0,3.0,0.0,3.0,1.125,2.0,2.0,1.0,4.0,,,,,,
1460,3.0,3.0,0.0,4.09182392818556,0.0211538461538461,2.38695342709651,8.21834253284994,0.0,1.0,1.0,2.14030594405594,0.0,0.0,3.0,,,,,,
1461,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.14166666666667,0.0,2.0,1.0,0.0,,,,,,
1462,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.05,2.07406175889328,0.0,0.0,0.0,,,,,,
1463,1.0,3.0,2.0,8.0,0.0,1.0,12.0,2.0,2.0,1.04,2.0,1.0,1.0,4.0,,,,,,
1464,3.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,1.03166666666667,2.07893185242323,0.0,0.0,7.0,,,,,,
1465,3.0,3.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,1.15,2.0,7.0,1.0,0.0,,,,,,
1466,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.05,2.20589463991706,0.0,0.0,4.0,,,,,,
1467,2.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.10166666666667,2.11855471220746,0.0,0.0,0.0,,,,,,
1468,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,4.0,1.105,2.14518377943221,0.0,0.0,4.0,,,,,,
1469,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,4.0,1.13,2.1163347673332,0.0,0.0,4.0,,,,,,
1470,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.11,2.0,1.0,1.0,0.0,,,,,,
1471,3.0,3.0,4.0,0.0,0.0,1.0,3.0,4.0,2.0,1.01,2.10366631606737,0.0,0.0,4.0,,,,,,
1472,2.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.08,2.0,1.0,1.0,0.0,,,,,,
1473,2.0,3.0,1.0,3.0,0.0866666666666666,1.9093894993895,6.27766071428571,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1474,1.0,3.0,2.0,0.0,0.0,1.0,12.0,2.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
1475,2.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.21166666666667,2.0,2.0,1.0,0.0,,,,,,
1476,2.0,3.0,0.0,1.0,0.0,2.0,12.0,0.0,2.0,1.07,2.21686201140528,0.0,0.0,4.0,,,,,,
1477,0.0,3.0,3.0,0.0,0.0466666666666666,0.525151515151515,6.04036904761905,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1478,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,3.0,1.02,2.0,2.0,1.0,7.0,,,,,,
1479,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.02,2.13338802069125,0.0,0.0,4.0,,,,,,
1480,2.0,3.0,4.0,0.0,0.0,2.0,3.0,4.0,2.0,1.13666666666667,2.18728232710946,0.0,0.0,4.0,,,,,,
1481,2.0,3.0,4.0,0.0,0.0,2.0,3.0,4.0,2.0,1.23666666666667,2.0,4.0,1.0,4.0,,,,,,
1482,1.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,1.04,2.10618580718798,0.0,0.0,7.0,,,,,,
1483,2.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.06,2.0,1.0,1.0,4.0,,,,,,
1484,2.0,3.0,4.0,24.0,0.0,2.0,12.0,4.0,3.0,1.045,2.0,2.0,1.0,4.0,,,,,,
1485,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.06,2.0,1.0,1.0,4.0,,,,,,
1486,1.0,3.0,0.0,17.0,0.0,1.0,12.0,0.0,2.0,1.06,2.0,1.0,1.0,4.0,,,,,,
1487,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.12166666666667,2.11215060653529,0.0,0.0,0.0,,,,,,
1488,1.0,3.0,0.0,8.0,-1.57512891618694e-17,1.18469264069264,7.83784121395037,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1489,2.0,1.0,3.0,5.97836384629262,0.0,2.0,1.0,3.0,2.0,1.02,1.87123832070762,0.0,0.0,3.0,,,,,,
1490,0.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,1.09,2.0,3.0,1.0,4.0,,,,,,
1491,1.0,3.0,0.0,0.0,0.0718181818181818,1.2623345731938,5.61179320932617,0.0,1.0,1.01,1.0,1.0,1.0,3.0,,,,,,
1492,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.1675,1.0,3.0,1.0,0.0,,,,,,
1493,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,2.00803420772776,0.0,0.0,7.0,,,,,,
1494,1.0,3.0,0.0,8.0,0.0,1.0,3.0,0.0,2.0,1.04,2.1323878536922,0.0,0.0,4.0,,,,,,
1495,1.0,3.0,0.0,17.0,0.0,1.0,12.0,0.0,2.0,1.05,2.19653195488722,0.0,0.0,4.0,,,,,,
1496,2.0,3.0,3.0,0.0,0.0,2.0,12.0,3.0,2.0,1.04,2.15391763881869,0.0,0.0,4.0,,,,,,
1497,3.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0,1.07666666666667,2.0,1.0,1.0,7.0,,,,,,
1498,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,3.0,1.15666666666667,2.14422189780469,0.0,0.0,4.0,,,,,,
1499,1.0,6.0,0.0,0.0,-9.76996261670138e-17,1.18905571761177,7.82743944231426,0.0,1.0,1.01,1.97927672955975,0.0,0.0,3.0,,,,,,
1500,1.0,3.0,1.0,12.7720336337732,0.0,1.0,12.0,1.0,2.0,1.03,2.09663544445762,0.0,0.0,4.0,,,,,,
1501,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1225,1.0,1.0,1.0,0.0,,,,,,
1502,0.0,15.0,0.0,0.0,0.0566666666666666,1.45422211585049,5.363,0.0,1.0,1.03,1.0,2.0,1.0,3.0,,,,,,
1503,0.0,14.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,1.27166666666667,1.0,1.0,1.0,0.0,,,,,,
1504,2.0,15.0,0.0,0.0,0.156666666666667,1.80076159890834,5.66412698412698,0.0,1.0,1.02,1.0,1.0,1.0,3.0,,,,,,
1505,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.09,1.0,3.0,1.0,0.0,,,,,,
1506,1.36188679111074,6.0,1.0,3.48919108529327,0.132111111111111,1.2479701742194,8.34962976459567,0.0,1.0,1.05,1.83883333333333,0.0,0.0,0.0,,,,,,
1507,2.0,3.0,0.0,0.0,0.11,1.9789933954934,5.05387391774892,0.0,1.0,1.01,2.0,1.0,1.0,3.0,,,,,,
1508,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.18166666666667,2.0,2.0,1.0,0.0,,,,,,
1509,2.0,5.0,0.0,0.0,0.120666666666667,1.96394327480663,7.08973246009252,0.0,1.0,1.0,1.99847745750185,0.0,0.0,3.0,,,,,,
1510,2.0,14.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,1.06,0.0,4.0,1.0,0.0,,,,,,
1511,3.0,15.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.10166666666667,2.11367412587413,0.0,0.0,0.0,,,,,,
1512,1.0,3.0,4.0,24.0,0.0,1.0,3.0,4.0,2.0,1.04,2.0,1.0,1.0,7.0,,,,,,
1513,2.0,3.0,0.0,2.58618387980583,0.0,0.0,3.0,0.0,2.0,1.32666666666667,2.0,1.0,1.0,0.0,,,,,,
1514,1.55067571596769,3.0,2.0,1.49825960248462,0.0466666666666666,1.64173076923077,6.4075496031746,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1515,1.0,14.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.03,2.15856898415594,0.0,0.0,0.0,,,,,,
1516,1.0,3.0,3.0,0.0,0.0,1.0,12.0,3.0,3.0,1.085,2.11798090545905,0.0,0.0,4.0,,,,,,
1517,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.04,2.0,1.0,1.0,4.0,,,,,,
1518,1.0,6.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.03,2.05860312623003,0.0,0.0,4.0,,,,,,
1519,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,3.0,1.04,2.0,2.0,1.0,4.0,,,,,,
1520,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,1.04,2.15152831130812,0.0,0.0,4.0,,,,,,
1521,1.0,3.0,0.0,0.0,0.0,2.0,13.0,0.0,2.0,1.22,2.01475939398638,0.0,0.0,0.0,,,,,,
1522,2.0,3.0,2.0,2.28293650793651,-9.93649607039515e-17,2.0,3.0,2.0,2.0,1.07,2.0,1.0,1.0,4.0,,,,,,
1523,2.0,3.0,0.0,17.0,0.0,2.0,12.0,0.0,2.0,1.18666666666667,2.17730515041622,0.0,0.0,4.0,,,,,,
1524,3.0,3.0,0.0,8.0,0.0,3.0,12.0,0.0,3.0,1.13,1.0,3.0,1.0,4.0,,,,,,
1525,1.0,3.0,1.0,4.6728111258246,0.142818181818182,1.08895185638949,8.15702409870831,0.0,1.0,1.0,1.9325,0.0,0.0,3.0,,,,,,
1526,2.0,3.0,3.0,8.0,0.0,2.0,12.0,3.0,3.0,1.20166666666667,2.12677339114897,0.0,0.0,4.0,,,,,,
1527,2.0,1.0,3.0,1.61798484163781,0.0,2.0,3.0,3.0,2.0,1.095,2.07607836954767,0.0,0.0,0.0,,,,,,
1528,2.0,6.0,0.0,0.0,0.160666666666667,1.95510450660451,5.47961350574713,0.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,
1529,1.0,3.0,2.0,0.0,0.0,1.0,12.0,2.0,2.0,1.03,2.0,1.0,1.0,4.0,,,,,,
1530,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.03,2.09682533232476,0.0,0.0,7.0,,,,,,
1531,2.0,3.0,1.0,24.0,0.0,2.0,12.0,1.0,3.0,1.06,2.08707333427727,0.0,0.0,4.0,,,,,,
1532,0.0,14.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.24,2.0,2.0,1.0,0.0,,,,,,
1533,0.0,3.0,1.0,24.0,0.0604878048780488,0.841159642559799,8.01107977048647,0.0,1.0,1.0,2.04461337209302,0.0,0.0,3.0,,,,,,
1534,2.0,3.0,3.0,0.0,0.0,2.0,12.0,3.0,2.0,1.03,2.16209224199329,0.0,0.0,4.0,,,,,,
1535,2.0,6.0,0.0,9.0,0.0216416510318949,1.89980216506997,8.13889232571739,0.0,1.0,1.01,2.16287329272794,0.0,0.0,3.0,,,,,,
1536,2.0,6.0,0.0,8.0,0.0,2.0,12.0,0.0,3.0,1.085,1.0,1.0,1.0,4.0,,,,,,
1537,2.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.03,2.17356189525762,0.0,0.0,4.0,,,,,,
1538,0.0,14.0,0.0,11.0,0.0404878048780487,0.676100081806563,8.481485944058,0.0,1.0,1.02,2.0337661498708,0.0,0.0,3.0,,,,,,
1539,3.0,3.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,1.23666666666667,1.0,2.0,1.0,0.0,,,,,,
1540,2.0,1.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.135,2.0,1.0,1.0,0.0,,,,,,
1541,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.065,2.17009711942974,0.0,0.0,0.0,,,,,,
1542,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.06,2.20344787771472,0.0,0.0,4.0,,,,,,
1543,2.0,3.0,0.0,4.0,0.121153846153846,1.86006524922436,6.92129979373023,0.0,1.0,1.0,2.17,0.0,0.0,3.0,,,,,,
1544,2.0,3.0,0.0,0.0,0.0,2.0,14.0,0.0,2.0,1.04,2.08610360129715,0.0,0.0,4.0,,,,,,
1545,2.0,14.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.05,2.0,1.0,1.0,0.0,,,,,,
1546,1.0,16.0,0.0,4.94764421777309,0.04,1.14111659525214,8.35365830441488,0.0,1.0,1.0,1.97,0.0,0.0,3.0,,,,,,
1547,0.0,16.0,0.0,6.32614094501005,0.120487804878049,0.709171710013967,8.415204004329,0.0,1.0,1.02,1.8075,0.0,0.0,3.0,,,,,,
1548,2.16857504450955,14.0,0.0,2.37788888888889,0.0,0.0,3.0,0.0,3.0,1.2275,1.0,3.0,1.0,0.0,,,,,,
1549,2.0,3.0,0.0,4.19507171728102,0.001153846153846,1.82159386025297,8.04708528247505,0.0,1.0,1.0,1.90905423280423,0.0,0.0,3.0,,,,,,
1550,1.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,2.0,1.01,2.12113069515233,0.0,0.0,4.0,,,,,,
1551,0.0,16.0,0.0,3.81611641347524,0.0,0.0,3.0,0.0,2.0,1.125,1.86721298701299,0.0,0.0,0.0,,,,,,
1552,1.0,6.0,1.0,3.0,0.0666666666666666,0.942916666666667,9.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,,,,,,
1553,3.0,3.0,1.0,0.0,-1.55014889813287e-16,3.0,3.0,1.0,3.0,1.08666666666667,2.05378753240638,0.0,0.0,4.0,,,,,,
1554,2.0,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.085,2.12009738025273,0.0,0.0,0.0,,,,,,
1555,2.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.04,2.09707849688172,0.0,0.0,7.0,,,,,,
1556,2.0,6.0,0.0,0.0,-1.69829428298129e-16,1.95519490311561,7.52744293017798,0.0,1.0,1.0,2.04015503875969,0.0,0.0,3.0,,,,,,
1557,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.05,2.18710707597646,0.0,0.0,0.0,,,,,,
1558,2.0,3.0,4.0,17.0,0.0,2.0,12.0,4.0,2.0,1.06,2.0807153641564,0.0,0.0,4.0,,,,,,
1559,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.02166666666667,2.04073214285714,0.0,0.0,4.0,,,,,,
1560,1.0,3.0,0.0,1.0,0.0,1.0,12.0,0.0,2.0,1.01,2.01043918918919,0.0,0.0,4.0,,,,,,
1561,0.0,0.0,0.0,24.0,0.0,0.0,12.0,0.0,2.0,1.05,2.10742307692308,0.0,0.0,4.0,,,,,,
1562,1.0,3.0,1.0,0.0,0.0,1.0,12.0,1.0,2.0,1.03,2.0783656761143,0.0,0.0,4.0,,,,,,
1563,2.0,3.0,2.0,0.0,0.0,2.0,12.0,2.0,2.0,1.04,2.10883131796826,0.0,0.0,4.0,,,,,,
1564,1.0,0.0,1.0,7.92232752995797,0.0,2.0,12.0,1.0,2.0,1.13,1.94968097969983,0.0,0.0,1.0,,,,,,
1565,2.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,1.06,2.0,1.0,1.0,4.0,,,,,,
1566,1.0,3.0,0.0,0.0,0.0006976744186045,1.03055271049648,7.88912814803922,0.0,1.0,1.0,1.92563189061154,0.0,0.0,3.0,,,,,,
1567,1.0,3.0,0.0,4.01702144843461,0.0,1.0,12.0,0.0,2.0,1.05,2.0,1.0,1.0,4.0,,,,,,
1568,1.93877891816712,3.0,3.0,0.477271523188134,0.0566666666666666,1.6605,7.48690476190476,0.0,1.0,1.07,0.0,1.0,1.0,0.0,,,,,,
1569,2.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,2.0,1.07,2.0,1.0,1.0,4.0,,,,,,
1570,3.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,1.04166666666667,2.13846994444313,0.0,0.0,4.0,,,,,,
1571,1.0,3.0,0.0,0.0,0.0479999999999999,1.37739352630268,4.46563112141408,0.0,1.0,1.005,2.0,1.0,1.0,3.0,,,,,,
1572,2.0,3.0,1.0,0.0,0.06,1.82721861471861,5.48469246031746,0.0,1.0,1.01,1.0,1.0,1.0,3.0,,,,,,
1573,2.0,15.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.08666666666667,2.0,1.0,1.0,0.0,,,,,,
1574,1.0,3.0,1.0,0.0,0.0866666666666666,1.20560253575114,8.24104120879121,0.0,1.0,1.06,1.0,1.0,1.0,0.0,,,,,,
1575,3.0,3.0,1.0,0.0,0.0,3.0,12.0,1.0,2.0,1.06,2.10638164036038,0.0,0.0,4.0,,,,,,
1576,3.0,14.0,1.0,0.0,0.11,1.47518596026886,6.10363502589365,0.0,1.0,1.07,2.0,1.0,1.0,0.0,,,,,,
1577,3.0,3.0,1.0,10.4880941662799,0.0,3.0,12.0,1.0,2.0,1.13,2.0,1.0,1.0,4.0,,,,,,
1578,2.0,3.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,1.08,2.0,3.0,1.0,4.0,,,,,,
1579,3.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.1125,2.0,1.0,1.0,0.0,,,,,,
1580,2.0,3.0,1.0,6.29726984126984,0.0,2.0,12.0,1.0,4.0,1.125,1.0,4.0,1.0,4.0,,,,,,
1581,1.0,3.0,2.0,0.0,-7.86523624007884e-17,1.00062637362637,3.0,2.0,2.0,1.0,1.95427477017365,0.0,0.0,3.0,,,,,,
1582,1.0,3.0,3.0,0.0,0.0399999999999999,1.0999676721801,3.0,3.0,2.0,1.0,2.0,0.0,0.0,3.0,,,,,,
1583,1.0,3.0,4.0,0.0,0.0,1.0,12.0,4.0,2.0,1.12,2.13893041823876,0.0,0.0,4.0,,,,,,
1584,1.0,15.0,3.0,0.0,0.0666666666666666,1.32137289915966,6.14390120415983,0.0,1.0,1.05,2.0,1.0,1.0,0.0,,,,,,
1585,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,1.97378188865398,0.0,0.0,4.0,,,,,,
1586,3.0,3.0,3.0,0.0,0.0,3.0,14.0,3.0,2.0,1.12166666666667,2.0,1.0,1.0,4.0,,,,,,
1587,1.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,1.0,1.98641033732706,0.0,0.0,4.0,,,,,,
1588,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.05,2.0,2.0,1.0,4.0,,,,,,
1589,3.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.055,2.07008702601746,0.0,0.0,0.0,,,,,,
