,V1_Dir,V1_Action,V1_Lane_Nu,V1_Driver1,V1_Vehicle,V2_Driver1,V2_Dir,V2_Action,V2_Lane_Nu,V2_Driver_,Total_Vehi,Fatalities,Injury_Typ,Injured,Property_D,Crash_Type,Pedalcycli,Pedestrian,Motorcycli,V1_Type
Total_Vehi,-0.006842285298783278,-0.06784462624669917,0.004973025756290575,0.11290148469628995,0.016806106088815165,0.653980854514515,0.1916284999824916,0.30879767892623583,-0.1267429239903289,-0.196862716395813,1.0,-0.019493101321809845,-0.0031432923137411696,0.0380669633809136,0.006586920524615477,0.1083092047403805,0.046965696813180455,0.08997126795279682,0.00261140286460358,0.010659069963517455
Fatalities,0.48819467050096493,0.5819778299909131,-0.4691332274326811,-1.1257648065736197,-0.3396290553220953,-5.130672373853975,-1.0585364759327995,-2.3241904532153326,0.36573279179244356,1.796373307706579,-2.203070839263943,1.0,-1.2593331043202618,1.5530604768879188,0.1966701577616887,-1.4983386052430834,-0.2057563380637868,-0.5753231037478665,-0.21734189327706618,0.16426848232176533
Injury_Typ,-0.015495210613102288,0.1117344944558033,-0.08612614309137735,0.14249892415509782,0.030240333384065864,0.2987772852443124,0.06102498486379635,0.1398492944015814,-0.12227309742258237,-0.2289086512653056,-0.008747238959590023,-0.03100839719191189,1.0,-0.8267550995756666,-0.142174919994386,0.14055008204068833,-0.023286768005001207,-0.026332947633876693,-0.0033812234137754475,0.02686577721468676
Injured,0.03101708506112591,-0.08105841908447614,0.030101114465847515,-0.12384793908006397,-0.03259701447352985,-0.2713615418665935,-0.04075206578419539,-0.14413580414507035,0.04533478774390415,0.21317478838067058,0.09213908143437935,0.033261090952784886,-0.7190950613373646,1.0,0.13841819066193126,-0.13250135458323217,0.024635759206905344,0.05393694397449071,0.04560219488326167,-0.03342464422676758
Property_D,0.18473601160510342,-0.5741078893676307,0.26517027350426303,-0.6705686231423187,-0.1896678593280847,-1.03315141872656,-0.08602484390865038,-0.57971571030589,0.22594502663241506,1.2172422807206387,0.6798122984438209,0.17959636319285233,-5.272825099014466,5.902066761627561,1.0,-0.7500586712824633,0.3144598993017524,0.6555696191723975,0.5471789343176559,-0.12862024881280076
Crash_Type,-0.00026214791386270183,0.5631791016564826,-0.07473776941319554,0.32872918624684083,0.07134072477789365,1.1958650586976114,0.33569495280408523,0.4877389627375516,-0.28518093337307554,-0.401881182611259,0.5750873476787003,-0.07039323002608129,0.2681719370697654,-0.29066525437512053,-0.038588428142174044,1.0,0.0405617550246656,0.13913536190456083,0.030348936998017238,0.07225046963345375
Pedalcycli,0.0316132143136412,0.05616373508518182,-0.0421491398281497,-0.05012412181387745,0.015324832556781407,0.617194290885866,0.18684380625899324,0.28999114466670933,-0.20239648242864403,-0.1975761565972003,0.39468570975162204,-0.015299468094762155,-0.07032239096676145,0.08553442471164358,0.025605267038629642,0.06419761944896936,1.0,-0.009674282506332907,-0.019767083186841776,0.0026898567616616314
Pedestrian,0.043481269866483395,0.020260826326828716,0.0038812918456718123,0.02641858640968313,0.008472731928130086,0.5983476871176957,0.18092573840354667,0.2768042656002641,-0.18037110834873932,-0.19010760353747727,0.37897612070976705,-0.021442345911023092,-0.03985852838948524,0.09386392204884877,0.026755941041568868,0.11037661753250745,-0.004849044148790298,1.0,-0.020367729509487103,0.020155384497313827
Motorcycli,0.00913424554112602,0.046287193774983054,0.027226676086306478,-0.016981345135942655,0.0030545489793737802,0.06911037062661628,0.019226242594261297,0.002932831864664336,-0.009899173483798644,0.0006381400222979987,0.010298498656961084,-0.007583958792283277,-0.00479167868422486,0.07430022736881953,0.020908497060546285,0.02254109859970976,-0.009276240467576207,-0.0190692957479961,1.0,0.1114416627094478
V1_Type,0.00036262232156791845,0.014345689944177802,0.050089050974842245,0.1559799192178309,0.022267743731445765,0.02732405728471813,-0.0033667433960896634,0.020622376530749685,0.05291984272295454,0.023665369806608424,0.028247873172764882,0.0038518836887272033,0.02558465886018026,-0.03659633472472422,-0.0033027005102912476,0.036061075101049694,0.000848252139240218,0.012680883840618275,0.07488830214885009,1.0
